dataset,term,count,relative_freq
Before Election,বিএনপি,23,0.015343562374916611
Before Election,তারেক,20,0.0133422281521014
Before Election,ভোট,18,0.01200800533689126
Before Election,খাম্বা,18,0.01200800533689126
Before Election,আব্বাস,16,0.01067378252168112
Before Election,ধানের,13,0.00867244829886591
Before Election,মনে,12,0.008005336891260841
Before Election,চান্দা,11,0.00733822548365577
Before Election,জান্নাতের,11,0.00733822548365577
Before Election,বিএনপির,10,0.0066711140760507
Before Election,নাই,10,0.0066711140760507
Before Election,টিকিট,9,0.00600400266844563
Before Election,নেতা,7,0.004669779853235491
Before Election,বিক্রি,7,0.004669779853235491
Before Election,লীগ,7,0.004669779853235491
Before Election,শীষে,6,0.004002668445630421
Before Election,জান্নাত,6,0.004002668445630421
Before Election,ভাই,6,0.004002668445630421
Before Election,রহমান,6,0.004002668445630421
Before Election,মানুষ,6,0.004002668445630421
Before Election,জনগণ,6,0.004002668445630421
Before Election,দিলে,6,0.004002668445630421
Before Election,দেশ,6,0.004002668445630421
Before Election,যাবে,6,0.004002668445630421
Before Election,হয়ে,6,0.004002668445630421
Before Election,মির্জা,6,0.004002668445630421
Before Election,আওয়ামী,6,0.004002668445630421
Before Election,সবাই,5,0.00333555703802535
Before Election,কার্ড,5,0.00333555703802535
Before Election,খাম্বার,5,0.00333555703802535
Before Election,আওয়ামী,5,0.00333555703802535
Before Election,বলে,5,0.00333555703802535
Before Election,নতুন,5,0.00333555703802535
Before Election,চান্দাবাজ,5,0.00333555703802535
Before Election,বাংলাদেশ,5,0.00333555703802535
Before Election,হাদী,5,0.00333555703802535
Before Election,টিকেট,4,0.00266844563042028
Before Election,করতে,4,0.00266844563042028
Before Election,নাকি,4,0.00266844563042028
Before Election,ভালো,4,0.00266844563042028
